backward_sec,backward_sec_std,forward_sec,forward_sec_std,mode,param,seq_len
0.017604665999897406,0.0,0.00492554199990991,0.0,scan,l2ru,64
0.008117916999253794,0.0,0.010280874999807565,0.0,loop,l2ru,64
0.005744416999732493,0.0,0.001704500000414555,0.0,scan,zak,64
0.008201333001125022,0.0,0.0013954999994894024,0.0,loop,zak,64
